trading_session_uuid,trader_uuid,trader_type,order_id,status,order_type,amount,price,timestamp,order_json,created_ts
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,20b7991b-4096-477c-b12b-87daa6791984,executed,-1,0.0,94.0,2026-02-16T22:47:02.675872+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:02.690299+00:00"", ""id"": ""20b7991b-4096-477c-b12b-87daa6791984"", ""order_type"": -1, ""price"": 94, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:02.675872+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282022.694325
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,4624f4f0-a6fc-4f83-ba0e-94439d254552,executed,1,0.0,94.0,2026-02-16T22:46:41.595161+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:02.697767+00:00"", ""id"": ""4624f4f0-a6fc-4f83-ba0e-94439d254552"", ""order_type"": 1, ""price"": 94, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:41.595161+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282022.701458
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,dda94ee0-51ad-469c-a4e5-f8c572b5b683,active,1,1.0,91.0,2026-02-16T22:47:03.311224+00:00,"{""amount"": 1, ""id"": ""dda94ee0-51ad-469c-a4e5-f8c572b5b683"", ""order_type"": 1, ""price"": 91, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:03.311224+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282023.315021
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,fd07c7b8-fad9-4a05-b19a-1731303e6c2b,active,-1,1.0,93.0,2026-02-16T22:47:04.049340+00:00,"{""amount"": 1, ""id"": ""fd07c7b8-fad9-4a05-b19a-1731303e6c2b"", ""order_type"": -1, ""price"": 93, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:04.049340+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282024.05314
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,fd07c7b8-fad9-4a05-b19a-1731303e6c2b,executed,-1,0.0,93.0,2026-02-16T22:47:04.049340+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:04.063619+00:00"", ""id"": ""fd07c7b8-fad9-4a05-b19a-1731303e6c2b"", ""order_type"": -1, ""price"": 93, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:04.049340+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282024.066909
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,0d650d9a-a865-4e05-a0c5-dbf245a4142c,executed,1,0.0,93.0,2026-02-16T22:46:37.249482+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:04.070229+00:00"", ""id"": ""0d650d9a-a865-4e05-a0c5-dbf245a4142c"", ""order_type"": 1, ""price"": 93, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:37.249482+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282024.073586
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,495bfcf3-2a0c-4001-be19-92a0a2c4ca2e,active,1,1.0,85.0,2026-02-16T22:47:05.375685+00:00,"{""amount"": 1, ""id"": ""495bfcf3-2a0c-4001-be19-92a0a2c4ca2e"", ""order_type"": 1, ""price"": 85, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:05.375685+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282025.380982
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,b78a0ce7-2331-45cf-925f-bdc6c5139478,active,-1,1.0,91.0,2026-02-16T22:47:07.008099+00:00,"{""amount"": 1, ""id"": ""b78a0ce7-2331-45cf-925f-bdc6c5139478"", ""order_type"": -1, ""price"": 91, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:07.008099+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282027.012509
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,b78a0ce7-2331-45cf-925f-bdc6c5139478,executed,-1,0.0,91.0,2026-02-16T22:47:07.008099+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:07.023148+00:00"", ""id"": ""b78a0ce7-2331-45cf-925f-bdc6c5139478"", ""order_type"": -1, ""price"": 91, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:07.008099+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282027.02681
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,dda94ee0-51ad-469c-a4e5-f8c572b5b683,executed,1,0.0,91.0,2026-02-16T22:47:03.311224+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:07.029635+00:00"", ""id"": ""dda94ee0-51ad-469c-a4e5-f8c572b5b683"", ""order_type"": 1, ""price"": 91, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:03.311224+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282027.033175
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,87a30c7e-191d-45fb-974a-ec6ef1449af1,active,-1,1.0,85.0,2026-02-16T22:47:07.470331+00:00,"{""amount"": 1, ""id"": ""87a30c7e-191d-45fb-974a-ec6ef1449af1"", ""order_type"": -1, ""price"": 85, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:07.470331+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282027.474546
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,87a30c7e-191d-45fb-974a-ec6ef1449af1,executed,-1,0.0,85.0,2026-02-16T22:47:07.470331+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:07.500479+00:00"", ""id"": ""87a30c7e-191d-45fb-974a-ec6ef1449af1"", ""order_type"": -1, ""price"": 85, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:07.470331+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282027.506571
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,495bfcf3-2a0c-4001-be19-92a0a2c4ca2e,executed,1,0.0,85.0,2026-02-16T22:47:05.375685+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:07.509568+00:00"", ""id"": ""495bfcf3-2a0c-4001-be19-92a0a2c4ca2e"", ""order_type"": 1, ""price"": 85, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:05.375685+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282027.512775
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,8b519136-ed53-4b26-b0c0-9db97360a797,active,1,1.0,98.0,2026-02-16T22:47:08.067086+00:00,"{""amount"": 1, ""id"": ""8b519136-ed53-4b26-b0c0-9db97360a797"", ""order_type"": 1, ""price"": 98, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:08.067086+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282028.071101
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,fef8a8ec-772c-40fa-8ac9-281d330347fe,active,1,1.0,108.0,2026-02-16T22:47:08.353086+00:00,"{""amount"": 1, ""id"": ""fef8a8ec-772c-40fa-8ac9-281d330347fe"", ""order_type"": 1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:08.353086+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282028.357063
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,c1cb4027-6963-4fe3-887a-d0298fba1f7d,executed,-1,0.0,108.0,2026-02-16T22:46:35.846853+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:08.367335+00:00"", ""id"": ""c1cb4027-6963-4fe3-887a-d0298fba1f7d"", ""order_type"": -1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:46:35.846853+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282028.370602
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,fef8a8ec-772c-40fa-8ac9-281d330347fe,executed,1,0.0,108.0,2026-02-16T22:47:08.353086+00:00,"{""amount"": 0, ""execution_timestamp"": ""2026-02-16 22:47:08.373982+00:00"", ""id"": ""fef8a8ec-772c-40fa-8ac9-281d330347fe"", ""order_type"": 1, ""price"": 108, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""executed"", ""timestamp"": ""2026-02-16 22:47:08.353086+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282028.378221
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,a5456cf2-3706-4ace-b02e-8b3ca84e3cda,active,-1,1.0,110.0,2026-02-16T22:47:08.742702+00:00,"{""amount"": 1, ""id"": ""a5456cf2-3706-4ace-b02e-8b3ca84e3cda"", ""order_type"": -1, ""price"": 110, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:08.742702+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282028.746401
20ce9b67-b549-4136-b8d2-451ac12f4c6e,371c5d88-aa0b-448d-94bc-1d7355ed4882,NOISE,d8391f3a-887b-47e8-bf2d-0f2715ad686f,active,1,1.0,97.0,2026-02-16T22:47:09.568114+00:00,"{""amount"": 1, ""id"": ""d8391f3a-887b-47e8-bf2d-0f2715ad686f"", ""order_type"": 1, ""price"": 97, ""session_id"": ""20ce9b67-b549-4136-b8d2-451ac12f4c6e"", ""status"": ""active"", ""timestamp"": ""2026-02-16 22:47:09.568114+00:00"", ""trader_id"": ""371c5d88-aa0b-448d-94bc-1d7355ed4882""}",1771282029.572962
